FLAG,DT,DA,RUL,PH,SOH,BD,EOL,FDNOM,FD,FFP,DPS,FFS,FFIN,RC0,RS0,RC1,RS1,FLAG
950,153.000000, 36.239500, 31.236636,119.236636, 26.197180, 66.000000,  0.000000, 23.600333, 35.688400,   0.462199,    0.545910,   72.212521,   72.212521,  0,  0,  0,  0,555
950,154.000000, 36.300000, 30.378412,119.378412, 25.447157, 66.000000,  0.000000, 23.600333, 35.908400,   0.471521,    0.554526,   73.352350,   73.037807,  0,  0,  0,  0,555
925,155.000000, 36.758300, 28.231138,118.231138, 23.877921, 66.000000,  0.000000, 23.600333, 36.159560,   0.482163,    0.564319,   74.647698,   74.647698,  0,  0,  0,  0,555
925,156.000000, 37.000000, 26.297754,117.297754, 22.419657, 66.000000,  0.000000, 23.600333, 36.419560,   0.493180,    0.574407,   75.982159,   75.982159,  0,  0,  0,  0,555
925,157.000000, 37.817900, 23.879869,115.879869, 20.607435, 66.000000,  0.000000, 23.600333, 36.823140,   0.510281,    0.589971,   78.040906,   78.040906,  0,  0,  0,  0,555
925,158.000000, 37.500000, 22.162622,115.162622, 19.244632, 66.000000,  0.000000, 23.600333, 37.075240,   0.520963,    0.599636,   79.319358,   78.893812,  0,  0,  0,  0,555
925,159.000000, 37.750000, 19.907875,113.907875, 17.477172, 66.000000,  0.000000, 23.600333, 37.365240,   0.533251,    0.610701,   80.783040,   80.783040,  0,  0,  0,  0,555
925,160.000000, 37.890100, 18.825368,113.825368, 16.538816, 66.000000,  0.000000, 23.600333, 37.591600,   0.542842,    0.619299,   81.920466,   81.647030,  0,  0,  0,  0,555
925,161.000000, 37.950000, 17.992184,113.992184, 15.783700, 66.000000,  0.000000, 23.600333, 37.781600,   0.550893,    0.626492,   82.871845,   82.511020,  0,  0,  0,  0,555
925,162.000000, 38.000000, 17.151488,114.151488, 15.025199, 66.000000,  0.000000, 23.600333, 37.818020,   0.552436,    0.627868,   83.053865,   83.375009,  0,  0,  0,  0,555
925,163.000000, 38.141800, 16.187747,114.187747, 14.176431, 66.000000,  0.000000, 23.600333, 37.946380,   0.557875,    0.632711,   83.694514,   83.694514,  0,  0,  0,  0,555
925,164.000000, 38.050000, 15.221700,114.221700, 13.326452, 66.000000,  0.000000, 23.600333, 38.006380,   0.560417,    0.634971,   83.993513,   83.993513,  0,  0,  0,  0,555
925,165.015000, 38.210500, 14.242947,114.257947, 12.465607, 66.000000,  0.000000, 23.600333, 38.070460,   0.563132,    0.637383,   84.312521,   84.312521,  0,  0,  0,  0,555
925,166.000000, 38.400000, 13.372155,114.372155, 11.691793, 66.000000,  0.000000, 23.600333, 38.160460,   0.566946,    0.640766,   84.760007,   85.147047,  0,  0,  0,  0,555
925,167.515000, 38.836100, 12.868621,115.383621, 11.152901, 66.000000,  0.000000, 23.600333, 38.327680,   0.574031,    0.647038,   85.589718,   85.589718,  0,  0,  0,  0,555
925,168.000000, 38.900000, 12.433196,115.433196, 10.770901, 66.000000,  0.000000, 23.600333, 38.479320,   0.580457,    0.652712,   86.340215,   85.996629,  0,  0,  0,  0,555
925,169.000000, 39.150000, 11.596243,115.596243, 10.031678, 66.000000,  0.000000, 23.600333, 38.699320,   0.589779,    0.660919,   87.425865,   87.425865,  0,  0,  0,  0,555
910,170.015000, 39.596000, 10.737084,115.752084,  9.275931, 66.000000,  0.000000, 23.600333, 38.976420,   0.601520,    0.671217,   88.788041,   88.788041,  0,  0,  0,  0,555
910,171.000000, 39.650000,  9.848077,115.848077,  8.500855, 66.000000,  0.000000, 23.600333, 39.226420,   0.612113,    0.680470,   90.012083,   89.624823,  0,  0,  0,  0,555
910,172.000000, 40.650400,  8.540231,115.540231,  7.391565, 66.000000,  0.000000, 23.600333, 39.589280,   0.627488,    0.693840,   91.780619,   91.780619,  0,  0,  0,  0,555
910,173.000000, 40.700000,  6.618183,114.618183,  5.774112, 66.000000,  0.000000, 23.600333, 39.949280,   0.642742,    0.707035,   93.526002,   93.526002,  0,  0,  0,  0,555
910,174.000000, 40.800000,  4.929497,113.929497,  4.326796, 66.000000,  0.000000, 23.600333, 40.279280,   0.656725,    0.719070,   95.118100,   95.118100,  0,  0,  0,  0,555
910,175.015000, 41.186000,  3.353063,113.368063,  2.957679, 66.000000,  0.000000, 23.600333, 40.597280,   0.670199,    0.730616,   96.645400,   96.645400,  0,  0,  0,  0,555
910,176.000000, 41.000000,  2.489710,113.489710,  2.193776, 66.000000,  0.000000, 23.600333, 40.867280,   0.681640,    0.740380,   97.936970,   97.514648,  0,  0,  0,  0,555
910,177.000000, 41.150000,  1.609158,113.609158,  1.416398, 66.000000,  0.000000, 23.600333, 40.967200,   0.685874,    0.743985,   98.413758,   98.397134,  0,  0,  0,  0,555
910,177.800000, 41.118900,  0.901911,113.701911,  0.793224, 66.000000,  0.000000, 23.600333, 41.050980,   0.689424,    0.747003,   98.813042,   99.103122,  0,  0,  0,  0,555
910,179.000000, 41.300000,  0.115842,114.115842,  0.101512, 66.000000,  0.000000, 23.600333, 41.150980,   0.693661,    0.750602,   99.289048,   99.289048,  0,  0,  0,  0,555
900,180.015000, 42.484600,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 41.410700,   0.704666,    0.759926,  100.522415,  100.176963,  0,  0,  0,  0,555
900,181.000000, 42.650000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 41.740700,   0.718649,    0.771728,  102.083556,  102.083556,  0,  0,  0,  0,555
900,182.000000, 43.380300,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 42.186760,   0.737549,    0.787602,  104.183383,  104.183383,  0,  0,  0,  0,555
900,183.000000, 43.400000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 42.642980,   0.756880,    0.803747,  106.319067,  106.319067,  0,  0,  0,  0,555
900,184.000000, 43.500000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 43.082980,   0.775524,    0.819234,  108.367701,  108.367701,  0,  0,  0,  0,555
900,185.015000, 44.204300,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 43.426920,   0.790098,    0.831284,  109.961687,  109.961687,  0,  0,  0,  0,555
900,186.000000, 44.250000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 43.746920,   0.803657,    0.842453,  111.439037,  111.439037,  0,  0,  0,  0,555
900,187.000000, 45.384100,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 44.147680,   0.820638,    0.856383,  113.281676,  113.281676,  0,  0,  0,  0,555
900,188.000000, 45.200000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 44.507680,   0.835892,    0.868843,  114.929904,  114.929904,  0,  0,  0,  0,555
900,189.000000, 45.450000,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 44.897680,   0.852417,    0.882286,  116.708182,  116.708182,  0,  0,  0,  0,555
900,190.015000, 45.708400,  0.000000,114.115842,  0.000000, 66.000000,180.015000, 23.600333, 45.198500,   0.865164,    0.892617,  118.074749,  117.667363,  0,  0,  0,  0,555
